poetry,text
بی سبب بیند ، نه از آب و گیا / چَشم ، چَشمۀ معجزاتِ انبیا,این بیت از ابیات مبهم و مشکل مثنوی است و ابهام بیشتر به مصراع اول مربوط می شود . و اما معنی بیت : چشم ، بدون نشانه هایی چون آب و گیاه ، چشمه های معجزات پیامبران را می بینند . ( نثر و شرح مثنوی شریف ، دفتر دوم ، ص 227 ) و باز گفته اند : چشم عارف کامل ، چشمۀ معجزات پیامبران را که به سوی خلایق روان شده ، بدون اسباب می بینند . یعنی همۀ معجزات را از مشیّتِ الهی می داند نه از وجودِ مادی بشری که از آب و گیاه پدید آمده است . ( شرح کبیر انقروی ، دفتر دوم ، جزو دوم ، ص 467 ) ]
این سبب ، همچون طبیب است و علیل / این سبب ، همچون چراغ است و فتیل,برای مثال ، این سبب که ذکرش گذشت همانند طبیب و بیمار است . و نیز سبب همانند چراغ و فتیله است . [ زیرا درمان بیمار به سبب معالجۀ طبیب حاصل می گردد و روشنی چراغ به سبب وجودِ فتیله . ( شرح کفافی ، ج 2 ، ص 498 ) ]
شب چراغت را فتیلِ نو بتاب / پاک دان زین ها چراغِ آفتاب,هنگام شب برای چراغِ خانه ات ، فتیله ای نو بگذار . و پرتو خورشید را از همۀ این اسباب مادی پاک و منزه بدان . [ چراغ حیات مادی بوسیلۀ خور و خواب می درخشد اما این علل و اسباب مادی را نباید مستقل از تأثیر مشیّتِ الهی بدانی . ]
رَو تو کَهگِل ساز بهرِ سقفِ خان / سقفِ گردون را ز کَهگِل پاک دان,ای اسیر در عالم جسم و ماده ، برو برای سقفِ خانه ات کاهگل فراهم آر که سقفِ آسمان به کاهگل نیازی ندارد . [ عالم معنا نیازی به علل و اسباب مادّی و محسوس ندارد . ]
آه که چون دلدارِ ما غم سوز شد / خلوتِ شب درگذشت و روز شد,افسوس که خلوت شبانه سپری شد و روز فرا رسید . زیرا که دلدارِ ما ، اندوهِ ما را بزدود . [ این بیت نیز از مشکلات ابیات مثنوی است . شارحی نوشته است : منظور از دلدار ، روح الهی و معشوق حقیقی است و مراد از خلوت شب ، عالم جسمانی و منظور از روز ، روزِ وصال و تجلّی حقیقت . این شارح مفهوم بیت را اینگونه بیان می دارد « ای اسیر روح حیوانی و مبتلا به غذای جسمانی ، باید آه بکشی . زیرا دلدار ما که روح ماست ، غم هجرانِ ما را درمان نمود . دیگر خلوتِ شبِ تن از ما گذشت و روز وصلت فرا رسید و صبح حقیقت بردمید . ( شرح کبیر انقروی ، دفتر دوم ، جزو دوم ، ص 650 ) ]
جز به شب ، جلوه نباشد ماه را / جز به دردِ دل ، مجو دلخواه را,ماه ، تنها در شب می تابد و جلوه می کند . جز با دردِ دل نباید به دنبال محبوب برآیی . [ در اینجا منظور از ماه ، ذات الهی است که در خلوتِ شبانۀ سالک ، بر او تجلّی می کند . ( شرح ولی محمد اکبرآبادی ، دفتر دوم ، ص 169 ) انقروی با توجه به بیت قبل ، تفسیر دیگری از این بیت به دست داده و می گوید مراد از «شب» شبِ تن و جسمانیت و مراد از «ماه» روح الهی است و می گوید : اگر آشنایی و وصلت او را می خواهی ، در خلوتِ شبِ تن با او آشنا شو . ( شرح کبیر انقروی ، دفتر دوم ، جزو دوم ، ص 650 ) ]
ترکِ عیسی کرده ، خر پرورده یی / لاجَرم چون خَر ، برونِ پرده ای,تو عیسی را رها کرده ای و به جای آن خر را پرورش داده ای . یعنی روح خود را پرورش نمی دهی بلکه فقط جسم خود را پروار می کنی . پس ناگزیر تو مانند خر ، بیرون پرده مانده ای . یعنی به حریمِ اسرار ربّانی درنیامده ای . [ عیسی کنایه از روح و خرِ عیسی کنایه از جسم است . یعنی تو به جای اینکه به کمال روحی بپردازی و روحت را به زیور کمال بیارایی . تنها به پروار جسم خود توجه داری . وقتی که چنین غفلتی در تو باشد ناگزیر مانند خران و نادانان از حریم عرفان و معرفت بیرون خواهی ماند . و از آن بهره ای نخواهی برد . ( شرح کفافی ، ج 2 ، ص 499 ) اکبرآبادی عیسی را کنایه از عقل معاد و خر عیسی را کنایه از نفس امّاره می داند ( شرح مثنوی ولی محمد اکبرآبادی ، دفتر دوم ، ص 170 ) که باز از مقصود بالا دور نیست . ]
طالعِ عیسی است علم و معرفت / طالعِ خر نیست ، ای تو خَرصفت,علم و معرفت ، طالع عیسی است ، طالع خر نیست . یعنی علم و معرفت حقیقی نصیبِ مسیح صفتان می شود نه حیوان سیرتان . ای که صفتِ خران را داری یعنی نادانی . [ طالع = شرح بیت 752 دفتر اول ]
نالۀ خر بشنوی ، رحم آیدت / پس ندانی خر ، خری فرمایدت,چون بانگِ خر را می شنوی دلت به حال او می سوزد ولی ای خر صفت ، نمی دانی که آن خر تو را به خر بودن فرمان می دهد . یعنی آن خر بر وجودِ تو مسلّط و حاکم است . [ خری = خر بودن / ناله خر ، کنایه از خواهش های نفسانی و نیازهای جسمانی است . پس هر کس دمادم به خواهش جسم پاسخ دهد . اسیر و بندی او می شود . گویی که فرمانبردار خر شده است . ]
رحم بر عیسی کن و ، بر خر مکن / طبع را بر عقلِ خود سَرور مکن,تو باید بر عیسی رحم کنی نه بر خر ، مبادا غرایز حیوانی و نفسانی را بر عقل خود چیره و حاکم سازی . [ بنابراین به روح توجه کن نه به جسم ، و غرایز حیوانی را بر عقل خود حاکم مساز . ]
طبع را هِل تا بگِرید زار زار / تو از او بستان و ، وامِ جان گزار,بگذار تا غرایز حیوانی زار زار گریه کند . تو باید از خواسته های غرایز حیوانی ، بگیری و دَینِ روح خود را ادا کنی . ( هِل = بگذار ، ترک کن ) [ در نتیجه ، وامدارِ روحت نشوی . بنابراین لازم است که از خواهش های نفسانی بکاهی و به تقویت روح بپردازی . ]
سال ها خربنده بودی ، بس بُوَد / ز آنکه خربنده ز خر واپس بُوَد,تو سال ها غلام و بندۀ خرِ نفسِ امّاره بوده ای ، دیگر بس است . زیرا غلام و خادم خر ، همیشه در پشتِ خر حرکت می کند . یعنی مرتبۀ تو از خر هم کمتر است . چرا که مرتبۀ خادم از مخدوم کمتر است . [ خربنده = خرکچی ]
زَاخّروهُنّ مُرادش نَفسِ توست / کو به آخر باید و عقلت نُخُست,منظور از این حدیث که « آنان را پشتِ سر قرار دهید » نَفسِ امّاره توست . زیرا نفسِ امّاره باید همواره پشتِ سرِ عقل باشد و عقل ، مقدّم قرار گیرد . [ اشاره است به حدیث « زنان را واپس نگاه دارید همانگونه که خدا ایشان را واپس نگاه داشته » ( احادیث مثنوی ، ص 60 ) _ مولانا نظر خود را در بارۀ «زن» در بیت 2437 دفتر اول اظهار کرده که نظر بس والایی است . منتهی استنادِ او به این حدیث از باب استعاری و تمثیلی است . مراد او این است که عقلِ معاد را باید بر نفسِ امّاره مقدّم داشت . زیرا به قول گولپینارلی ، صوفیان ، عموماََ کسی را «مرد» می دانند که بر نفسِ امّارۀ خود چیره و حاکم باشد و به مرحلۀ کمال رسیده باشد خواه زن باشد و خواه مرد . ( نثر و شرح مثنوی شریف ، دفتر دوم ، ص 233 ) ]
